X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,exp_num
198.0,-0.025,-6.25,198.0,0.0,0.0,0.34,0.0167,328.0,0.866,-6.75e-07,158.0,-0.025,-18.8,158.0,0.0,0.0,-1.22,0.0181,327.0,3.01,9.88e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,1.4,2.79e-19,328.0,0.0,2.35e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,0.34,0.0223,328.0,0.453,0.0,158.0,-0.025,-18.8,158.0,0.0,0.0,-0.733,0.0335,327.0,2.57,1.13e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.002,-0.75,-978.0,0.0,0.0,-0.936,2.79e-19,328.0,0.0,4.02e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.14,0.0185,328.0,1.71,-3.520000000000001e-07,158.0,-0.05,-31.3,158.0,0.0,0.0,-0.74,0.0172,327.0,2.44,6.26e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,0.105,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,6.25,198.0,0.0,0.0,-1.58,0.0167,328.0,1.97,0.0,158.0,0.0,-6.25,158.0,0.0,0.0,-0.5770000000000001,0.0191,327.0,2.23,-1.05e-06,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.002,-0.75,-978.0,0.0,0.0,-0.415,2.79e-19,328.0,0.0,1.25e-05,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,-0.025,-6.25,198.0,0.0,0.0,0.8190000000000001,0.0186,328.0,0.925,9.4e-09,158.0,-0.025,-12.5,158.0,0.0,0.0,2.76,0.0226,326.0,2.68,2.34e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.25,-978.0,0.0,0.0,0.362,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-1.42,0.0189,328.0,1.44,0.0,158.0,-0.025,-12.5,158.0,0.0,0.0,-1.69,0.0192,326.0,3.97,1.08e-06,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.936,2.79e-19,327.0,0.0,3.11e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,-0.05,-25.0,198.0,0.0,0.0,-0.779,0.0178,328.0,2.2,7.259999999999998e-07,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.889,0.0196,327.0,3.02,6e-07,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.001,0.25,-978.0,0.0,0.0,-0.936,2.79e-19,327.0,0.0,-2.14e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.05,12.5,198.0,0.0,0.0,0.341,0.0216,328.0,1.72,0.0,158.0,0.0,-12.5,158.0,0.0,0.0,-1.05,0.0222,327.0,2.11,2e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.002,-1.0,-978.0,0.0,0.0,-0.415,2.79e-19,328.0,0.0,4.48e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.3,0.0225,327.0,1.56,-8.76e-07,158.0,-0.025,-12.5,158.0,0.0,0.0,0.234,0.0151,326.0,2.59,7.49e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.188,-978.0,0.0,0.0,-0.415,2.79e-19,327.0,0.0,-2.26e-06,12.0,1.0,2.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,0.02,0.0372,328.0,1.08,-3.93e-06,158.0,-0.025,-18.8,158.0,0.0,0.0,1.18,0.0207,326.0,1.51,0.0,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.001,-0.25,-978.0,0.0,0.0,-0.422,2.79e-19,328.0,0.0,4.59e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,0.18,0.0181,328.0,1.17,0.0,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.569,0.0211,326.0,3.2,0.0,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.438,-978.0,0.0,0.0,-0.672,2.79e-19,327.0,0.0,2.41e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.3,0.0213,327.0,0.847,0.0,158.0,-0.025,-12.5,158.0,0.0,0.0,0.85,0.0217,326.0,0.57,-5.95e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.001,-0.5,-978.0,0.0,0.0,-0.672,2.79e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.025,6.25,198.0,0.0,0.0,0.5,0.0231,327.0,1.42,2.1000000000000002e-06,158.0,-0.05,-18.8,158.0,0.0,0.0,0.865,0.0253,326.0,1.31,8.440000000000002e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.002,-0.5,-978.0,0.0,0.0,-0.936,2.79e-19,327.0,0.0,7.46e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.619,0.0188,327.0,1.17,-7.74e-07,158.0,-0.05,-18.8,158.0,0.0,0.0,1.01,0.016,326.0,0.845,-2.18e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.672,2.79e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.025,6.25,198.0,0.0,0.0,-1.9,0.0228,327.0,2.05,-1.11e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.857,0.0257,326.0,1.06,8.05e-07,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.25,-978.0,0.0,0.0,-0.422,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.62,0.0208,328.0,1.64,0.0,158.0,-0.05,-18.8,158.0,0.0,0.0,1.01,0.0203,326.0,0.617,-3.75e-07,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.679,2.79e-19,328.0,0.0,9.47e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.025,12.5,198.0,0.0,0.0,-0.779,0.0239,328.0,1.36,-1.01e-06,158.0,-0.025,-6.25,158.0,0.0,0.0,-1.21,0.0195,326.0,3.96,-6.2e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.679,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,-6.25,198.0,0.0,0.0,-0.619,0.0227,328.0,1.4,-8.02e-07,158.0,-0.025,-6.25,158.0,0.0,0.0,1.17,0.0183,326.0,0.207,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.25,-978.0,0.0,0.0,-0.158,2.79e-19,328.0,0.0,-1.89e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.459,0.0185,328.0,1.66,1.26e-06,158.0,-0.05,-18.8,158.0,0.0,0.0,0.7020000000000001,0.0197,326.0,1.34,1.19e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0035,1.88,-978.0,0.0,0.0,0.105,2.79e-19,328.0,0.0,-2.7000000000000004e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.05,25.0,141.0,0.0,0.0,-3.93,0.0645,325.0,2.75,2.04e-05,93.7,5.95,-81.2,93.7,6.0,0.0,5.73,0.086,324.0,13.0,0.00107,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,53.4,70.4,1470.0,53.3,-9.54e-07,18.3,0.887,315.0,118.0,0.168,12.0,1.0,2.0,6.0,Layer 1 Up,6
141.0,0.05,25.0,141.0,0.0,0.0,-2.79,0.0663,325.0,4.24,5.99e-05,94.2,5.35,-213.0,94.3,6.0,0.0,9.43,0.149,324.0,16.1,0.00169,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,53.3,-30.8,1470.0,53.3,0.0,25.1,0.966,315.0,117.0,0.18600000000000005,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.05,18.8,141.0,0.0,0.0,-2.84,0.0673,325.0,3.73,4.18e-05,94.8,5.85,12.5,94.9,6.0,0.0,7.08,0.123,324.0,14.1,0.00157,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,53.3,-19.6,1480.0,53.3,0.0,16.4,0.921,317.0,120.0,0.17800000000000002,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.025,6.25,141.0,0.0,0.0,-2.49,0.0644,325.0,3.79,4.03e-05,95.4,5.88,18.8,95.5,6.0,0.0,5.03,0.095,324.0,14.6,0.0012,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,53.4,54.3,1480.0,53.3,0.0,20.6,0.872,315.0,118.0,0.166,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.125,56.3,141.0,0.0,0.0,-4.39,0.067,325.0,2.71,5.260000000000001e-05,96.0,5.8,-31.3,96.1,6.0,0.0,5.14,0.0892,324.0,13.4,0.00111,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,53.3,-27.9,1490.0,53.3,9.54e-07,21.0,0.954,316.0,117.0,0.184,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.125,50.0,141.0,0.0,0.0,-3.59,0.0667,325.0,3.29,3.15e-05,96.6,6.03,-68.7,96.7,6.0,0.0,3.44,0.0579,324.0,11.3,0.000677,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,53.5,55.5,1490.0,53.3,-9.54e-07,14.4,0.722,317.0,120.0,0.13699999999999998,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.025,6.25,141.0,0.0,0.0,-3.64,0.0594,325.0,2.17,9.34e-06,97.2,6.35,43.8,97.3,6.0,0.0,3.81,0.0712,324.0,11.0,0.000911,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,53.3,20.5,1500.0,53.3,0.0,26.1,1.06,314.0,117.0,0.201,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.1,50.0,141.0,0.0,0.0,-4.18,0.0636,325.0,2.15,3.92e-05,97.8,6.1,56.3,97.9,6.0,0.0,5.37,0.105,324.0,12.5,0.00137,28.7,0.025,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,53.4,21.3,1510.0,53.3,0.0,17.6,0.961,315.0,115.0,0.185,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.1,43.8,141.0,0.0,0.0,-3.68,0.063,325.0,3.27,2.97e-05,98.4,5.9,-12.5,98.5,6.0,0.0,6.35,0.12,324.0,14.1,0.00154,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,53.4,8.81,1510.0,53.3,0.0,16.1,0.738,317.0,121.0,0.142,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.075,37.5,141.0,0.0,0.0,-5.07,0.0588,325.0,1.66,2.62e-05,99.0,5.93,-62.5,99.1,6.0,0.0,5.96,0.124,323.0,15.4,0.00154,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,53.3,-9.94,1520.0,53.3,9.54e-07,24.0,1.03,316.0,118.0,0.199,12.0,1.0,67.0,6.0,Layer 1 Up,6
141.0,0.2,93.7,141.0,0.0,0.0,-4.91,0.0544,328.0,5.12,-3.24e-05,77.8,-0.025,-12.5,77.8,0.0,0.0,1.37,0.0452,327.0,2.04,0.0,55.7,0.0,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,-0.00075,-0.625,231.0,0.0,0.0,2.31,2.79e-19,328.0,0.0,0.0,12.0,1.0,2.0,50.0,Layer 1 Up,6
141.0,0.2,93.7,141.0,0.0,0.0,-4.27,0.0484,328.0,5.55,-4.44e-05,77.8,-0.025,-12.5,77.8,0.0,0.0,1.53,0.0381,327.0,1.66,0.0,55.7,0.0,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.00175,1.13,231.0,0.0,0.0,-0.536,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.15,68.7,141.0,0.0,0.0,-3.73,0.0573,328.0,5.55,-2.27e-05,77.8,-0.05,-18.8,77.8,0.0,0.0,0.848,0.0295,327.0,2.78,-8.25e-06,55.7,0.0,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,-0.00275,-1.13,231.0,0.0,0.0,-1.13,2.79e-19,328.0,0.0,3.79e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.125,68.7,141.0,0.0,0.0,-3.93,0.0485,328.0,5.4,-1.4300000000000004e-05,77.8,0.025,6.25,77.8,0.0,0.0,-0.161,0.0314,327.0,3.48,-1.15e-05,55.7,-0.025,-12.5,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.00075,0.188,231.0,0.0,0.0,-0.0869,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.2,100.0,141.0,0.0,0.0,-3.98,0.0462,328.0,5.81,-2.08e-05,77.8,-0.05,-25.0,77.8,0.0,0.0,1.62,0.0304,327.0,2.23,0.0,55.7,-0.025,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.001,0.25,231.0,0.0,0.0,-0.536,2.79e-19,328.0,0.0,-3.34e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.125,68.7,141.0,0.0,0.0,-4.23,0.0497,328.0,5.05,7.19e-06,77.8,-0.05,-18.8,77.8,0.0,0.0,1.13,0.0265,327.0,3.08,0.0,55.7,-0.025,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,-0.75,231.0,0.0,0.0,-1.13,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.15,68.7,141.0,0.0,0.0,-3.43,0.0475,328.0,6.05,-2.89e-05,77.8,0.0,-6.25,77.8,0.0,0.0,1.37,0.037000000000000005,327.0,2.16,0.0,55.7,0.0,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.00075,0.188,231.0,0.0,0.0,-0.986,2.79e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.15,68.7,141.0,0.0,0.0,-3.93,0.0456,328.0,5.77,-2.13e-05,77.8,-0.025,-12.5,77.8,0.0,0.0,0.613,0.0261,327.0,3.1,0.0,55.7,0.0,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.188,231.0,0.0,0.0,-0.388,2.79e-19,328.0,0.0,2.64e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.125,68.7,141.0,0.0,0.0,-3.38,0.0443,328.0,5.7,-3.32e-05,77.8,0.0,-12.5,77.8,0.0,0.0,-0.0175,0.0296,327.0,3.47,-7.14e-06,55.7,-0.025,-12.5,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,-0.00175,-0.687,231.0,0.0,0.0,1.41,2.79e-19,328.0,0.0,2.24e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,0.125,62.5,141.0,0.0,0.0,-2.84,0.0428,328.0,6.87,-2.58e-05,77.8,-0.025,-12.5,77.8,0.0,0.0,2.21,0.032,327.0,1.61,0.0,55.7,-0.025,-6.25,55.7,0.0,0.0,0.0,0.0,0.0,0.0,231.0,-0.001,0.188,231.0,0.0,0.0,-0.0869,2.79e-19,328.0,0.0,1.01e-05,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,-6.25,198.0,0.0,0.0,0.8190000000000001,0.0184,327.0,1.35,0.0,158.0,0.05,18.8,158.0,0.0,0.0,-0.421,0.0199,326.0,0.813,3.66e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.00175,0.438,-978.0,0.0,0.0,-0.679,2.79e-19,327.0,0.0,-5.17e-06,12.0,1.0,2.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.0176,327.0,1.69,6.57e-07,158.0,0.0,-6.25,158.0,0.0,0.0,-1.21,0.0196,326.0,2.58,-1.9e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.002,0.75,-978.0,0.0,0.0,-0.679,2.79e-19,327.0,0.0,3.46e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,-6.25,198.0,0.0,0.0,-0.14,0.0193,327.0,0.322,9.2e-07,158.0,0.025,12.5,158.0,0.0,0.0,0.0551,0.0184,326.0,0.228,-4.67e-08,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.422,2.79e-19,328.0,0.0,-1.46e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,-0.05,-25.0,198.0,0.0,0.0,-1.58,0.0239,327.0,2.73,-2.32e-07,158.0,0.025,6.25,158.0,0.0,0.0,0.218,0.0281,326.0,0.684,-2.6e-07,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,-0.001,-0.5,-978.0,0.0,0.0,3.48,2.79e-19,327.0,0.0,1.72e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.025,6.25,198.0,0.0,0.0,0.499,0.0193,328.0,1.59,-9.4e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.257,0.0161,326.0,1.28,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.001,0.25,-978.0,0.0,0.0,-0.936,2.79e-19,327.0,0.0,-3.86e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,-6.25,198.0,0.0,0.0,1.14,0.0257,327.0,2.26,2.05e-06,158.0,0.025,6.25,158.0,0.0,0.0,-0.74,0.0203,326.0,1.38,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.00225,1.31,-978.0,0.0,0.0,-0.672,2.79e-19,327.0,0.0,-2.4e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,6.25,198.0,0.0,0.0,0.18,0.0198,328.0,0.5,0.0,158.0,0.0,-6.25,158.0,0.0,0.0,-0.57,0.0235,326.0,2.28,8.529999999999998e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,-0.188,-978.0,0.0,0.0,-0.416,2.79e-19,327.0,0.0,-6.08e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,0.18,0.0201,328.0,0.7,-1.38e-06,158.0,0.025,0.0,158.0,0.0,0.0,0.375,0.0191,327.0,0.49,3.16e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.001,0.5,-978.0,0.0,0.0,-0.152,2.79e-19,328.0,0.0,-3.32e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,-0.3,0.0185,327.0,0.597,2.93e-06,158.0,0.025,6.25,158.0,0.0,0.0,-1.05,0.0352,326.0,2.04,3.47e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.0,-978.0,0.0,0.0,-0.679,2.79e-19,327.0,0.0,2.7000000000000004e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
198.0,0.0,0.0,198.0,0.0,0.0,0.659,0.0208,328.0,1.25,0.0,158.0,0.025,6.25,158.0,0.0,0.0,1.17,0.0214,326.0,0.82,-6.73e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,0.5,-978.0,0.0,0.0,-0.415,2.79e-19,327.0,0.0,-2.04e-06,12.0,1.0,0.0,50.0,Layer 1 Up,6
141.0,-0.55,106.0,141.0,-0.64,13.7,-3.87,0.0682,325.0,8.68,0.000113,91.8,6.07,-50.0,91.9,5.97,1.53,3.61,0.0722,324.0,14.6,0.0008730000000000001,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-983.0,53.3,-58.9,-982.0,53.3,9.54e-07,20.6,0.919,320.0,119.0,0.177,12.0,1.0,2.0,6.0,Layer 1 Up,6
141.0,0.175,113.0,141.0,0.0,0.0,-3.13,0.0558,325.0,7.83,-1.74e-05,92.3,6.45,106.0,92.4,6.0,0.0,4.15,0.0824,323.0,13.2,0.00105,27.7,-0.025,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-977.0,53.4,68.3,-977.0,53.3,-9.54e-07,20.7,0.918,318.0,117.0,0.177,12.0,1.0,106.0,6.0,Layer 1 Up,6
141.0,0.175,93.7,141.0,0.0,0.0,-4.27,0.055,325.0,6.25,-2.46e-05,92.9,5.8,0.0,93.0,6.0,0.0,5.46,0.0971,323.0,15.5,0.0012,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-972.0,53.2,-53.9,-972.0,53.3,0.0,25.1,1.04,320.0,117.0,0.199,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.15,87.5,141.0,0.0,0.0,-3.34,0.0525,325.0,7.19,8.02e-06,93.5,5.82,-81.2,93.6,6.0,0.0,5.19,0.081,324.0,13.5,0.000976,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-967.0,53.3,-19.5,-966.0,53.3,0.0,17.5,0.93,320.0,120.0,0.179,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.175,87.5,141.0,0.0,0.0,-3.59,0.053,325.0,7.23,-3.2500000000000004e-05,94.0,4.45,469.0,94.1,6.0,0.0,30.0,0.411,323.0,21.3,0.00547,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-961.0,53.3,18.7,-961.0,53.3,0.0,25.2,0.961,320.0,119.0,0.185,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.175,93.7,141.0,0.0,0.0,-3.98,0.0597,325.0,6.49,-8.64e-06,94.6,6.28,-25.0,94.7,6.0,0.0,5.29,0.0837,324.0,12.3,0.00103,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-956.0,53.4,-18.6,-956.0,53.3,9.54e-07,18.0,0.908,319.0,117.0,0.175,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.175,87.5,141.0,0.0,0.0,-4.69,0.0564,325.0,5.21,-8.56e-06,95.2,6.32,6.25,95.3,6.0,0.0,8.11,0.114,324.0,11.4,0.00153,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-951.0,53.4,24.0,-950.0,53.3,-9.54e-07,18.4,0.778,321.0,120.0,0.149,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,-0.15,-75.0,141.0,0.0,0.0,-1.9,0.0539,325.0,3.19,1.64e-05,95.8,6.28,18.8,95.9,6.0,0.0,5.58,0.116,323.0,14.9,0.00155,27.7,0.025,12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-945.0,53.5,56.6,-945.0,53.3,-9.54e-07,17.6,0.8109999999999999,318.0,119.0,0.154,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.175,93.7,141.0,0.0,0.0,-3.89,0.0526,325.0,6.07,-1.56e-05,96.4,5.9,31.3,96.5,6.0,0.0,9.74,0.158,323.0,15.6,0.00199,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-940.0,53.4,31.8,-940.0,53.3,0.0,14.7,0.924,318.0,114.0,0.175,12.0,1.0,108.0,6.0,Layer 1 Up,6
141.0,0.225,113.0,141.0,0.0,0.0,-4.36,0.055999999999999994,325.0,5.97,-4.31e-05,97.0,5.78,-18.8,97.1,6.0,0.0,9.04,0.142,324.0,16.1,0.00178,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-935.0,53.3,-33.0,-934.0,53.3,0.0,23.3,0.87,321.0,120.0,0.16399999999999998,12.0,1.0,108.0,6.0,Layer 1 Up,6
157.0,-5.18,-62.5,157.0,-5.05,-4.93,-5.31,0.0895,325.0,10.5,0.000943,103.0,3.28,31.3,103.0,3.24,-7.62,4.74,0.0872,324.0,10.1,0.000573,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,53.3,6.44,1850.0,53.3,0.0,21.4,0.79,321.0,123.0,0.15,12.0,1.0,2.0,6.0,Layer 1 Up,6
157.0,-5.65,-68.7,157.0,-5.48,-3.73,-5.98,0.0797,325.0,9.49,0.000925,103.0,2.4,25.0,103.0,2.45,-8.27,4.03,0.077,324.0,8.56,0.000368,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,53.3,-16.5,1850.0,53.3,0.0,22.8,1.13,321.0,117.0,0.218,12.0,1.0,75.0,6.0,Layer 1 Up,6
